"registryid","x","y","county_fips","state_fips","state_nuclear_restrictions","state_electricity_price","state_net_electricity_imports","state_nuclear_inclusive_policy","traditionally_regulated_state_energy_market","state_construction_labor_5yr_mean_annual_wage","count_protected_lands","count_hazardous_facilities_within_5mi","fault_line_hazard","landslide_hazard","max_pga_lt_0o3g","hundred_year_flood_zone","slope_lt_12pct","open_water_or_wetland","streamflow_50kgpm_within_20mi","count_nuclear_rd_within_100mi"
"110070556298","-80.05867","26.58694","12099","12",NULL,"13.39",13226,False,True,31532,NULL,5,True,True,True,NULL,True,True,True,0
"110038696113","-121.5306","38.57883","06113","06","{4}","24.2230769230769",75504,True,False,48022,3,7,True,True,True,NULL,True,True,True,3
"110038764780","-84.808889","40.201944","18135","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,3,True,True,True,NULL,True,True,NULL,0
"110039531691","-90.18494","38.6471","29510","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,8,True,True,True,NULL,True,True,True,0
"110039548433","-89.629778","44.964967","55073","55",NULL,"12.4792307692308",12109,False,True,43282,1,2,True,True,True,NULL,True,False,True,0
"110040403480","-84.2059","30.8759","13131","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,2,True,True,True,NULL,True,True,True,0
"110046425695","-92.644749","39.125088","29089","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,2,True,False,True,NULL,True,True,True,1
"110064423805","-80.708309","28.356836","12009","12",NULL,"13.39",13226,False,True,31532,1,3,True,True,True,NULL,True,True,NULL,0
"110070069098","-86.15252","39.77077","18097","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,7,True,True,True,NULL,True,True,True,1
"110070556299","-71.37662","41.93537","25005","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,5,True,True,True,NULL,True,True,True,3
"110070556300","-92.261246","34.72366","05119","05",NULL,"9.72846153846154",-12325,False,True,28818,1,8,True,False,True,NULL,True,True,True,0
"110070556301","-81.2945","26.7944","12043","12",NULL,"13.39",13226,False,True,31532,NULL,NULL,True,True,True,NULL,True,False,True,0
"110070556303","-69.675368","43.989491","23015","23","{4,7}","20.2846153846154",4068,False,False,33282,1,2,True,True,True,NULL,True,False,True,0
"110070556304","-82.14585","29.18986","12083","12",NULL,"13.39",13226,False,True,31532,NULL,3,True,True,True,True,True,True,True,1
"110070556305","-82.13601","29.19568","12083","12",NULL,"13.39",13226,False,True,31532,NULL,3,True,True,True,NULL,True,True,True,1
"110070556306","-78.302694","38.461051","51113","51",NULL,"11.0207692307692",30984,False,False,31710,NULL,NULL,True,False,True,True,True,True,True,0
"110070556307","-80.67391","41.08511","39099","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,4,True,True,True,NULL,False,True,True,0
"110070556308","-110.96842","32.19597","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,7,True,True,True,NULL,True,True,NULL,0
"110070556309","-98.21269","39.79382","20089","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,NULL,True,True,True,NULL,True,True,NULL,0
"110070556310","-94.56898","39.09058","29095","29",NULL,"10.7838461538462",5253,False,True,47082,1,8,True,False,True,NULL,True,True,True,0
"110040720164","-90.3225","38.74495","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110070106185","-96.41692","39.7047","20117","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,1,True,True,True,NULL,True,True,True,1
"110070149285","-88.453056","47.250278","26061","26",NULL,"13.5746153846154",-7468,False,False,39690,1,2,True,False,True,NULL,True,True,True,0
"110070209840","-96.6847","43.56645","46099","46",NULL,"10.4076923076923",-908,False,True,31334,NULL,6,True,True,True,NULL,True,True,NULL,0
"110070556311","-86.458","37.00334","21227","21",NULL,"10.1892307692308",8059,False,True,36214,1,4,True,True,True,NULL,True,True,True,0
"110070556312","-81.719548","33.560427","45003","45",NULL,"10.8123076923077",-13311,False,True,31916,2,4,True,True,True,NULL,True,True,True,1
"110070556313","-81.547131","35.908876","37027","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,5,True,False,True,NULL,True,True,True,0
"110070556314","-75.566087","39.193779","10001","10",NULL,"12.8938461538462",7552,False,False,36184,1,2,True,True,True,NULL,True,True,NULL,1
"110070556315","-122.91909","42.37505","41029","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,3,True,True,True,NULL,True,True,True,0
"110070556317","-122.91877","42.37342","41029","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,3,True,True,True,NULL,True,True,True,0
"110070556318","-122.923498","42.376421","41029","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,3,True,True,True,NULL,True,True,True,0
"110070556319","-122.876973","42.327591","41029","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,3,True,True,True,NULL,True,True,True,0
"110070556320","-123.31822","42.43459","41033","41","{4,7}","10.1146153846154",-8535,False,False,41288,NULL,2,True,True,False,NULL,True,True,True,0
"110070556321","-86.738533","41.787287","26021","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,True,True,NULL,True,True,True,1
"110070556322","-122.91746","42.3741","41029","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,3,True,True,True,NULL,True,True,True,0
"110070556323","-114.799137","39.361521","32033","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,NULL,False,True,True,NULL,True,True,NULL,0
"110070556324","-122.346993","37.944005","06013","06","{4}","24.2230769230769",75504,True,False,48022,1,7,True,True,True,NULL,True,True,NULL,3
"110070556325","-123.816996","46.971616","53027","53",NULL,"9.54",-9445,True,True,48534,NULL,5,True,True,False,NULL,True,True,True,0
"110070556326","-86.14474","39.78832","18097","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,6,True,True,True,NULL,True,True,True,1
"110070556327","-115.139052","36.15851","32003","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,7,False,True,True,NULL,True,True,NULL,0
"110038716896","-117.37911","33.97742","06065","06","{4}","24.2230769230769",75504,True,False,48022,2,3,True,True,False,NULL,True,True,NULL,1
"110038717270","-117.37919","33.9796","06065","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,False,NULL,True,True,NULL,1
"110038741216","-101.75","38.5833","20071","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,NULL,True,True,True,NULL,True,True,NULL,0
"110040720501","-90.32451","38.74567","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110054146116","-85.66524","42.95552","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,1,4,True,True,True,NULL,True,True,True,0
"110064565563","-118.26103","33.77828","06037","06","{4}","24.2230769230769",75504,True,False,48022,NULL,11,True,True,False,NULL,True,True,NULL,1
"110070068881","-72.6439","41.55868","09007","09","{4}","23.84",-9594,True,False,48826,NULL,4,True,True,True,True,True,True,True,2
"110070258847","-105.0498","39.74137","08031","08",NULL,"11.7853846153846",3420,True,True,36626,NULL,4,True,False,True,NULL,True,True,True,0
"110070523637","-98.096822","40.618731","31035","31",NULL,"9.07307692307692",-4762,False,True,34198,NULL,NULL,True,True,True,NULL,True,True,NULL,0
"110070556328","-87.33845","41.60076","18089","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,3,True,False,True,NULL,True,True,True,1
"110070556329","-71.146801","42.703489","25009","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,3,True,True,True,NULL,True,True,True,2
"110070556330","-80.729103","40.094118","39013","39",NULL,"11.0361538461538",37952,True,False,43920,1,3,True,False,True,NULL,True,True,True,0
"110070556331","-84.34908","40.71462","39003","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,NULL,True,True,True,NULL,True,True,NULL,0
"110070556332","-81.37622","40.79967","39151","39",NULL,"11.0361538461538",37952,True,False,43920,1,5,True,True,True,NULL,True,True,True,0
"110070556333","-84.19837","39.8265","39113","39",NULL,"11.0361538461538",37952,True,False,43920,1,6,True,True,True,NULL,True,True,True,1
"110070556334","-80.52036","41.21902","39155","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,2,True,True,True,NULL,True,True,True,0
"110015334949","-74.41056","41.45956","36071","36",NULL,"18.27",23833,True,True,52148,NULL,3,True,True,True,NULL,True,True,True,0
"110037798363","-117.91829","45.55759","41061","41","{4,7}","10.1146153846154",-8535,False,False,41288,NULL,NULL,True,True,True,NULL,True,True,True,0
"110038714335","-114.307825","44.40407","16037","16",NULL,"8.98307692307692",7568,False,True,32646,NULL,NULL,True,False,False,NULL,True,True,True,0
"110038726698","-85.63283","41.94414","26149","26",NULL,"13.5746153846154",-7468,False,False,39690,1,NULL,True,True,True,NULL,True,True,True,0
"110038746989","-120.844153","44.30292","41013","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,1,True,False,True,NULL,True,True,True,0
"110055263272","-88.942332","39.85433","17115","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,4,True,True,True,NULL,True,True,True,0
"110055493069","-100.504322","45.691704","46031","46",NULL,"10.4076923076923",-908,False,True,31334,1,NULL,True,False,True,NULL,True,True,True,0
"110070234873","-87.993644","38.257547","17193","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,1,True,False,False,NULL,True,True,True,0
"110070556335","-82.07206","39.80484","39119","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,1,True,False,True,NULL,True,True,True,1
"110070556337","-71.39039","41.87748","44007","44","{2}","21.7238461538462",349,True,False,48036,1,5,True,True,True,NULL,True,True,True,3
"110070556338","-71.39396","41.88128","44007","44","{2}","21.7238461538462",349,True,False,48036,1,5,True,True,True,NULL,True,True,True,3
"110070556339","-71.38725","41.88075","44007","44","{2}","21.7238461538462",349,True,False,48036,2,5,True,True,True,NULL,True,True,True,3
"110070556340","-71.392612","41.87883","44007","44","{2}","21.7238461538462",349,True,False,48036,1,5,True,True,True,NULL,True,True,True,3
"110070556341","-86.125666","39.787442","18097","18",NULL,"11.6746153846154",12707,True,True,39630,1,6,True,True,True,NULL,True,True,True,1
"110070556342","-83.58891","42.595","26125","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110070556343","-83.14599","42.52931","26125","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110070556344","-81.71564","39.247652","39167","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,2,True,True,True,NULL,True,True,True,0
"110070556345","-95.524167","39.669385","20013","20",NULL,"11.1884615384615",-7317,False,True,35474,1,NULL,True,True,True,NULL,True,True,NULL,1
"110070556346","-95.550455","39.652793","20005","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,NULL,True,True,True,NULL,True,True,NULL,1
"110038710259","-117.045744","32.956651","06073","06","{4}","24.2230769230769",75504,True,False,48022,1,3,True,True,False,NULL,True,True,NULL,1
"110038712765","-90.165943","38.658662","17163","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,8,True,True,True,NULL,True,True,True,0
"110040723651","-87.69534","41.64406","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,5,True,False,True,NULL,True,True,True,1
"110042301354","-71.54255","42.34805","25017","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,4,True,True,True,NULL,True,True,True,3
"110043241943","-93.09442","44.9842","27123","27","{6}","12.1276923076923",12734,False,True,50780,NULL,5,True,True,True,NULL,True,True,True,0
"110045010340","-108.687032","36.785554","35045","35",NULL,"9.67615384615385",-8755,True,True,32068,1,NULL,True,False,True,NULL,True,True,True,0
"110054365487","-75.798169","40.269027","42011","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,2,True,True,True,True,True,True,True,0
"110063008613","-70.450186","43.490951","23031","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,False,True,NULL,True,True,True,0
"110063009587","-93.0929","44.97612","27123","27","{6}","12.1276923076923",12734,False,True,50780,1,5,True,True,True,NULL,True,True,True,0
"110064403033","-94.59767","39.07771","29095","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,8,True,False,True,NULL,True,True,True,0
"110067449862","-71.41367","42.27518","25017","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,4,True,True,True,NULL,True,True,True,3
"110070057697","-114.3224","48.19657","30029","30",NULL,"11.0130769230769",-11520,False,False,38668,1,2,True,True,False,NULL,True,True,True,0
"110070205676","-83.91224","43.45369","26145","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,False,True,NULL,True,True,True,0
"110070247874","-78.92669","43.08883","36063","36",NULL,"18.27",23833,True,True,52148,NULL,5,True,False,True,NULL,True,False,True,0
"110070556347","-95.639747","39.667684","20013","20",NULL,"11.1884615384615",-7317,False,True,35474,1,NULL,True,True,True,NULL,True,True,NULL,1
"110070556349","-78.60836","35.31263","37085","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,3,True,True,True,NULL,True,True,True,1
"110070556350","-122.172499","37.746578","06001","06","{4}","24.2230769230769",75504,True,False,48022,1,6,False,True,True,NULL,True,True,NULL,3
"110070556351","-83.72121","37.48301","21189","21",NULL,"10.1892307692308",8059,False,True,36214,NULL,NULL,True,False,True,NULL,False,True,True,0
"110070556352","-89.489238","41.84223","17103","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,1,True,True,True,NULL,True,False,True,0
"110070556353","-89.69612","41.77989","17195","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,2,True,True,True,NULL,True,True,True,0
"110070556354","-78.67344","43.1774","36063","36",NULL,"18.27",23833,True,True,52148,1,3,True,False,True,NULL,True,True,True,0
"110070556355","-71.38944","41.87826","44007","44","{2}","21.7238461538462",349,True,False,48036,2,5,True,True,True,NULL,True,True,True,3
"110070556356","-71.38771","41.87873","44007","44","{2}","21.7238461538462",349,True,False,48036,2,5,True,True,True,NULL,True,True,True,3
"110070556357","-74.00923","41.93009","36111","36",NULL,"18.27",23833,True,True,52148,NULL,4,True,True,True,NULL,True,True,True,1
"110038713620","-81.70707","41.43881","39035","39",NULL,"11.0361538461538",37952,True,False,43920,1,7,True,False,True,NULL,True,True,True,0
"110038717323","-117.37868","33.97806","06065","06","{4}","24.2230769230769",75504,True,False,48022,2,3,True,True,False,NULL,True,True,NULL,1
"110039537739","-75.16305","40.00126","42101","42",NULL,"12.5638461538462",-70484,False,False,41540,1,9,True,True,True,NULL,True,True,True,0
"110043241015","-79.17891","35.47808","37105","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,3,True,False,True,True,True,True,True,1
"110044861548","-99.89385","38.08302","20083","20",NULL,"11.1884615384615",-7317,False,True,35474,1,NULL,True,False,True,NULL,True,False,NULL,0
"110060901494","-73.62929","40.69774","36059","36","{6}","18.27",23833,True,True,52148,1,7,True,True,True,NULL,True,True,NULL,1
"110070556230","-91.120702","33.333268","28151","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,3,True,False,True,NULL,True,True,True,0
"110070556358","-74.01299","41.92822","36111","36",NULL,"18.27",23833,True,True,52148,1,4,True,True,True,NULL,True,True,True,1
"110070556359","-73.968182","41.930502","36111","36",NULL,"18.27",23833,True,True,52148,NULL,4,True,True,True,NULL,False,False,True,1
"110070556360","-74.00829","41.92924","36111","36",NULL,"18.27",23833,True,True,52148,NULL,4,True,True,True,NULL,True,True,True,1
"110070556361","-74.00514","41.92977","36111","36",NULL,"18.27",23833,True,True,52148,NULL,4,True,True,True,NULL,True,True,True,1
"110070556362","-81.56612","41.54584","39035","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,4,True,False,True,NULL,True,True,True,0
"110070556363","-81.61527","41.49796","39035","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,6,True,True,True,NULL,True,True,True,0
"110070556364","-84.15074","31.5769","13095","13",NULL,"11.2553846153846",23537,False,True,33230,1,4,True,True,True,NULL,True,True,True,0
"110070556365","-83.6751","42.9848","26049","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110070556366","-152.57844","57.71396","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,1,False,NULL,False,NULL,True,True,True,0
"110070556367","-152.57934","57.71432","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,1,False,NULL,False,NULL,True,True,True,0
"110070556368","-152.579868","57.705935","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,1,False,NULL,False,NULL,True,True,True,0
"110070556369","-152.406172","57.790148","02150","02",NULL,"21.1515384615385",0,False,True,51512,NULL,4,False,NULL,False,NULL,False,True,True,0
